,Unnamed: 0,location,total_sqft,bath,price,bhk
450,521,Ardendale,1777.26,3.0,9200000.0,3
451,522,Arekere,2060.0,3.0,14000000.0,3
452,523,Arekere,920.0,2.0,4000000.0,2
453,524,Arekere,1740.0,2.0,9500000.0,3
454,525,Arekere,1190.0,2.0,5500000.0,2
455,526,Arekere,600.0,1.0,2800000.0,1
456,527,Arekere,2072.0,3.0,10800000.0,3
457,528,Arekere,1100.0,2.0,5500000.0,2
458,529,Arekere,900.0,2.0,5000000.0,2
459,530,Arekere,2710.0,6.0,14200000.0,4
460,531,Arekere,1240.0,2.0,6000000.0,2
461,532,Arekere,900.0,2.0,4450000.0,2
462,533,Attibele,450.0,1.0,1100000.0,1
463,534,Attibele,1600.0,4.0,5280000.0,4
464,535,Attibele,656.0,2.0,2500000.0,2
465,536,Attibele,400.0,1.0,1100000.0,1
466,537,Attibele,400.0,1.0,1200000.0,1
467,538,Attibele,400.0,1.0,1400000.0,1
468,539,Attibele,500.0,1.0,1700000.0,1
469,540,Attibele,2168.0,4.0,9500000.0,4
470,541,Attibele,395.0,1.0,1025000.0,1
471,542,Attibele,420.0,1.0,1700000.0,1
472,544,Attibele,418.0,1.0,1200000.0,1
473,545,Attibele,1200.0,2.0,4200000.0,2
474,546,Attibele,400.0,1.0,1000000.0,1
475,547,Attibele,695.0,1.0,2500000.0,2
476,548,Attibele,850.0,1.0,2500000.0,2
477,549,Attibele,2400.0,3.0,12000000.0,3
478,550,Attibele,450.0,1.0,1250000.0,1
479,554,Attibele,782.0,1.0,1955000.0,1
480,556,Attibele,656.0,2.0,2500000.0,2
481,557,Attibele,400.0,1.0,1150000.0,1
482,558,Attibele,460.0,1.0,1300000.0,1
483,559,Attibele,418.0,2.0,1150000.0,1
484,560,Attibele,1000.0,2.0,4200000.0,2
485,561,Attibele,550.0,1.0,1150000.0,1
486,563,Attibele,410.0,1.0,1000000.0,1
487,564,Attibele,1700.0,3.0,6500000.0,3
488,565,Attibele,400.0,1.0,1025000.0,1
489,566,Attibele,656.0,2.0,2500000.0,2
490,567,Attibele,1500.0,3.0,9000000.0,3
491,568,Attibele,520.0,1.0,1500000.0,1
492,569,BEML Layout,1060.0,2.0,5500000.0,2
493,571,BEML Layout,999.0,2.0,4500000.0,2
494,572,BEML Layout,2400.0,4.0,22500000.0,5
495,574,BEML Layout,1194.0,2.0,6500000.0,2
496,575,BEML Layout,1200.0,2.0,6700000.0,2
497,576,BEML Layout,2400.0,2.0,22800000.0,2
498,579,BEML Layout,1194.0,2.0,6500000.0,2
499,580,BTM 2nd Stage,1260.0,5.0,18500000.0,3
500,581,BTM 2nd Stage,950.0,2.0,5200000.0,2
501,582,BTM 2nd Stage,1850.0,3.0,17000000.0,3
502,583,BTM 2nd Stage,1200.0,2.0,8000000.0,2
503,584,BTM 2nd Stage,1274.0,2.0,7000000.0,2
504,586,BTM 2nd Stage,1070.0,2.0,4800000.0,2
505,587,BTM 2nd Stage,1280.0,2.0,8000000.0,2
506,588,BTM 2nd Stage,1100.0,2.0,7000000.0,2
507,589,BTM 2nd Stage,1000.0,2.0,5800000.0,2
508,590,BTM 2nd Stage,2990.0,5.0,41600000.0,5
509,591,BTM 2nd Stage,1265.0,2.0,5500000.0,2
510,592,BTM 2nd Stage,2200.0,3.0,22000000.0,3
511,593,BTM 2nd Stage,2780.0,4.0,32500000.0,3
512,594,BTM 2nd Stage,2400.0,2.0,36000000.0,3
513,595,BTM 2nd Stage,965.0,2.0,5600000.0,2
514,596,BTM 2nd Stage,1147.0,2.0,7500000.0,2
515,597,BTM 2nd Stage,1750.0,3.0,17200000.0,3
516,598,BTM 2nd Stage,1400.0,2.0,9000000.0,2
517,599,BTM 2nd Stage,1200.0,2.0,7000000.0,2
518,600,BTM 2nd Stage,1100.0,2.0,4700000.0,2
519,601,BTM 2nd Stage,930.0,2.0,4600000.0,2
520,603,BTM 2nd Stage,2500.0,3.0,34500000.0,3
521,604,BTM Layout,1150.0,2.0,6300000.0,2
522,605,BTM Layout,3300.0,6.0,16500000.0,6
523,606,BTM Layout,1450.0,2.0,8100000.0,3
524,607,BTM Layout,1776.0,2.0,7500000.0,3
525,608,BTM Layout,1458.0,3.0,7900000.0,3
526,609,BTM Layout,935.0,2.0,5150000.0,2
527,610,BTM Layout,1020.0,2.0,4650000.0,2
528,611,BTM Layout,1600.0,3.0,11200000.0,3
529,612,BTM Layout,1300.0,2.0,7500000.0,3
530,613,BTM Layout,1540.0,2.0,7800000.0,3
531,614,BTM Layout,450.0,1.0,2000000.0,1
532,615,BTM Layout,1196.0,2.0,5681000.0,2
533,616,BTM Layout,1470.0,2.0,9900000.0,3
534,619,Babusapalaya,1611.0,2.0,6600000.0,3
535,621,Babusapalaya,1675.0,3.0,7500000.0,3
536,622,Babusapalaya,1141.0,2.0,4600000.0,2
537,623,Babusapalaya,1500.0,2.0,5700000.0,2
538,625,Babusapalaya,1050.0,2.0,4500000.0,2
539,626,Babusapalaya,1141.0,2.0,4590000.0,2
540,628,Babusapalaya,1230.0,3.0,5300000.0,3
541,629,Babusapalaya,1105.0,2.0,4000000.0,2
542,630,Babusapalaya,1410.0,2.0,6500000.0,3
543,631,Babusapalaya,1450.0,2.0,5599000.0,2
544,632,Babusapalaya,1100.0,2.0,3800000.0,2
545,634,Babusapalaya,1061.0,2.0,3384000.0000000005,2
546,635,Babusapalaya,1061.0,2.0,3895000.0000000005,2
547,636,Babusapalaya,1061.0,2.0,3400000.0,2
548,637,Babusapalaya,1245.0,2.0,5800000.0,2
549,638,Badavala Nagar,1494.0,2.0,9455000.0,3
550,639,Badavala Nagar,1274.0,2.0,8100000.0,2
551,640,Badavala Nagar,1842.0,3.0,11500000.0,3
552,641,Badavala Nagar,1494.0,2.0,9455000.0,3
553,642,Badavala Nagar,1274.0,2.0,8100000.0,2
554,643,Badavala Nagar,1494.0,2.0,9455000.0,3
555,644,Badavala Nagar,1842.0,3.0,11500000.0,3
556,645,Badavala Nagar,1842.0,3.0,11500000.0,3
557,646,Badavala Nagar,1842.0,3.0,11500000.0,3
558,647,Balagere,1210.0,2.0,8090000.000000001,2
559,648,Balagere,1210.0,2.0,7200000.0,2
560,649,Balagere,1205.0,2.0,7850000.0,2
561,650,Balagere,790.5,1.0,4190000.0,1
562,653,Balagere,1020.07,2.0,6838000.0,2
563,654,Balagere,1205.47,2.0,8100000.0,2
564,655,Balagere,1007.0,2.0,6500000.0,2
565,657,Balagere,1210.0,2.0,7400000.0,2
566,658,Balagere,1210.0,2.0,8300000.0,2
567,659,Balagere,675.0,1.0,4500000.0,1
568,660,Balagere,656.0,1.0,4300000.0,1
569,662,Balagere,1012.0,2.0,6400000.0,2
570,663,Balagere,1007.0,2.0,6200000.0,2
571,664,Balagere,1007.0,2.0,6700000.0,2
572,665,Balagere,1007.0,2.0,6600000.0,2
573,668,Balagere,645.0,1.0,3418000.0,1
574,671,Balagere,790.5,1.0,4229500.0,1
575,672,Balagere,1012.0,2.0,6500000.0,2
576,673,Balagere,656.0,1.0,3877000.0000000005,1
577,674,Balagere,645.0,1.0,3900000.0,1
578,675,Balagere,645.0,1.0,4100000.0,1
579,676,Balagere,1210.0,2.0,8200000.0,2
580,677,Balagere,656.0,1.0,3477000.0000000005,1
581,678,Balagere,1205.0,2.0,7387000.0,2
582,679,Balagere,1012.0,2.0,7000000.0,2
583,680,Balagere,1007.0,2.0,6800000.0,2
584,682,Balagere,1205.0,2.0,7900000.0,2
585,683,Balagere,1012.0,2.0,6800000.0,2
586,685,Banashankari,1077.0,2.0,3764000.0,2
587,686,Banashankari,1470.0,2.0,8864000.0,3
588,687,Banashankari,1300.0,2.0,7500000.0,3
589,688,Banashankari,1800.0,3.0,11500000.0,3
590,689,Banashankari,1125.0,2.0,6300000.0,2
591,691,Banashankari,1310.0,2.0,8000000.0,2
592,692,Banashankari,2600.0,4.0,13500000.0,3
593,693,Banashankari,1900.0,2.0,17000000.0,3
594,694,Banashankari,1260.0,2.0,7500000.0,2
595,695,Banashankari,1170.0,2.0,4679000.0,2
596,697,Banashankari,1350.0,2.0,8300000.0,3
597,699,Banashankari,1330.0,2.0,7800000.0,2
598,700,Banashankari,1400.0,2.0,7800000.0,3
599,701,Banashankari,1700.0,3.0,12500000.0,3
600,702,Banashankari,1020.0,2.0,4079000.0,2
601,703,Banashankari,1600.0,2.0,6398000.0,2
602,704,Banashankari,1041.0,2.0,3644000.0,2
603,705,Banashankari,2400.0,1.0,20000000.0,1
604,706,Banashankari,1390.0,2.0,8600000.0,2
605,707,Banashankari,1460.0,2.0,7000000.0,2
606,708,Banashankari,1200.0,2.0,6000000.0,2
607,709,Banashankari,1290.0,2.0,8000000.0,2
608,710,Banashankari,2582.0,5.0,25000000.0,3
609,711,Banashankari,1186.0,2.0,6500000.0,2
610,712,Banashankari,1650.0,3.0,10100000.0,3
611,714,Banashankari,1181.0,2.0,7500000.0,2
612,715,Banashankari,1105.0,2.0,9000000.0,2
613,716,Banashankari,720.0,1.0,6000000.0,1
614,717,Banashankari,1040.0,2.0,4500000.0,2
615,718,Banashankari,1330.0,2.0,7700000.0,2
616,719,Banashankari,1200.0,2.0,4900000.0,2
617,720,Banashankari,1185.0,2.0,6700000.0,2
618,721,Banashankari,1000.0,2.0,5000000.0,2
619,722,Banashankari,1650.0,3.0,9075000.0,3
620,723,Banashankari,1650.0,3.0,10100000.0,3
621,724,Banashankari,1310.0,2.0,8043000.000000001,2
622,725,Banashankari,600.0,1.0,2700000.0,2
623,726,Banashankari,1430.0,2.0,8780000.0,2
624,727,Banashankari,1020.0,2.0,4283000.0,2
625,729,Banashankari,1540.0,3.0,8000000.0,3
626,730,Banashankari,1195.0,2.0,3584000.0000000005,2
627,731,Banashankari,1683.0,3.0,11500000.0,3
628,732,Banashankari,1800.0,3.0,12500000.0,3
629,733,Banashankari,1175.0,2.0,4113000.0000000005,2
630,734,Banashankari,1750.0,2.0,8900000.0,3
631,735,Banashankari,1800.0,3.0,17500000.0,3
632,736,Banashankari,1450.0,2.0,5075000.0,2
633,737,Banashankari,1770.0,3.0,10800000.0,3
634,738,Banashankari,1800.0,3.0,12500000.0,3
635,741,Banashankari,1200.0,3.0,7452000.0,3
636,742,Banashankari,1100.0,2.0,6300000.0,2
637,743,Banashankari,1020.0,2.0,4079000.0,2
638,744,Banashankari,1260.0,2.0,7500000.0,2
639,746,Banashankari,1426.0,3.0,8500000.0,3
640,747,Banashankari Stage II,1700.0,2.0,15000000.0,2
641,748,Banashankari Stage II,1200.0,2.0,15000000.0,4
642,749,Banashankari Stage II,1500.0,2.0,12000000.0,3
643,750,Banashankari Stage II,2400.0,3.0,51000000.0,5
644,751,Banashankari Stage II,1240.0,2.0,5952000.0,3
645,752,Banashankari Stage II,1250.0,2.0,11000000.0,2
646,753,Banashankari Stage II,1260.0,2.0,9500000.0,3
647,754,Banashankari Stage II,2400.0,2.0,30000000.0,3
648,755,Banashankari Stage II,1400.0,2.0,10000000.0,2
649,756,Banashankari Stage II,2800.0,3.0,42500000.0,5
650,757,Banashankari Stage II,3000.0,3.0,45000000.0,3
651,758,Banashankari Stage II,1200.0,2.0,19800000.0,3
652,759,Banashankari Stage II,1245.0,2.0,12500000.0,2
653,760,Banashankari Stage III,1305.0,2.0,5870000.0,3
654,761,Banashankari Stage III,1145.0,2.0,5840000.0,2
655,762,Banashankari Stage III,1650.0,3.0,11800000.0,3
656,763,Banashankari Stage III,2400.0,4.0,24000000.0,4
657,764,Banashankari Stage III,1350.0,2.0,6800000.0,3
658,766,Banashankari Stage III,1305.0,2.0,5900000.0,3
659,767,Banashankari Stage III,1305.0,2.0,6000000.0,3
660,768,Banashankari Stage III,1200.0,2.0,4200000.0,2
661,769,Banashankari Stage III,1305.0,2.0,5900000.0,3
662,770,Banashankari Stage III,1480.0,3.0,7548000.0,3
663,771,Banashankari Stage III,1305.0,2.0,5900000.0,3
664,772,Banashankari Stage III,1304.0,2.0,11100000.0,2
665,773,Banashankari Stage III,3000.0,6.0,15000000.0,6
666,774,Banashankari Stage III,1085.0,2.0,5000000.0,2
667,775,Banashankari Stage III,1500.0,2.0,10000000.0,3
668,776,Banashankari Stage III,2100.0,3.0,14700000.0,4
669,777,Banashankari Stage III,1420.0,2.0,9500000.0,3
670,778,Banashankari Stage V,1300.0,2.0,5850000.0,3
671,779,Banashankari Stage V,1305.0,2.0,4900000.0,3
672,780,Banashankari Stage V,1035.0,2.0,3577000.0000000005,2
673,781,Banashankari Stage V,1355.0,2.0,6100000.0,3
674,782,Banashankari Stage V,1510.0,3.0,4757000.0,3
675,783,Banashankari Stage V,1650.0,3.0,5198000.0,3
676,784,Banashankari Stage V,1630.0,3.0,5135000.0,3
677,785,Banashankari Stage V,1510.0,3.0,4757000.0,3
678,786,Banashankari Stage V,1315.0,2.0,4900000.0,3
679,787,Banashankari Stage V,1540.0,3.0,4851000.0,3
680,788,Banashankari Stage V,920.0,2.0,4150000.0,2
681,789,Banashankari Stage VI,1177.5,2.0,5993500.0,2
682,790,Banashankari Stage VI,4800.0,4.0,19000000.0,4
683,791,Banashankari Stage VI,2800.0,4.0,8900000.0,4
684,792,Banashankari Stage VI,2200.0,4.0,19500000.0,4
685,793,Banashankari Stage VI,1160.0,2.0,5900000.0,2
686,794,Banashankari Stage VI,1180.0,2.0,5947000.0,2
687,795,Banashankari Stage VI,1423.0,2.0,7173000.0,3
688,796,Banashankari Stage VI,1392.0,3.0,6945999.999999999,3
689,797,Banashankari Stage VI,1410.5,2.0,7038500.000000001,3
690,798,Banashankari Stage VI,4800.0,3.0,20000000.0,4
691,799,Banaswadi,1184.0,2.0,5300000.0,2
692,800,Banaswadi,1145.0,2.0,5500000.0,2
693,801,Banaswadi,1250.0,2.0,6000000.0,2
694,802,Banaswadi,1365.0,2.0,7300000.0,2
695,803,Banaswadi,1903.0,6.0,14000000.0,5
696,804,Banaswadi,1222.0,2.0,8000000.0,2
697,805,Banaswadi,870.0,2.0,3800000.0,2
698,806,Banaswadi,1200.0,2.0,6000000.0,2
699,808,Banaswadi,527.0,1.0,3500000.0,1
700,809,Banaswadi,1340.0,2.0,7300000.0,2
701,810,Banaswadi,1008.0,2.0,5200000.0,2
702,811,Banaswadi,1105.0,2.0,5700000.0,2
703,812,Banjara Layout,1200.0,2.0,7000000.0,2
704,813,Banjara Layout,1050.0,2.0,6480000.0,2
705,814,Banjara Layout,753.0,3.0,5950000.0,2
706,815,Banjara Layout,2500.0,4.0,14000000.0,3
707,816,Bannerghatta,3012.0,6.0,25000000.0,4
708,817,Bannerghatta,1665.0,3.0,11000000.0,3
709,818,Bannerghatta,2370.0,4.0,19500000.0,3
710,819,Bannerghatta,1100.0,2.0,6600000.0,2
711,820,Bannerghatta,2895.5,2.6926096474673518,24600000.0,4
712,821,Bannerghatta,1113.0,2.0,7000000.0,2
713,822,Bannerghatta,1200.0,2.0,7320000.0,2
714,823,Bannerghatta,1070.0,2.0,8700000.0,2
715,824,Bannerghatta,1776.0,3.0,12400000.0,3
716,825,Bannerghatta,1776.0,3.0,15000000.0,3
717,826,Bannerghatta Road,500.0,1.0,1850000.0,1
718,827,Bannerghatta Road,1050.0,2.0,6500000.0,2
719,828,Bannerghatta Road,1170.0,2.0,6600000.0,3
720,829,Bannerghatta Road,595.0,1.0,3332000.0,1
721,830,Bannerghatta Road,1445.0,3.0,9500000.0,3
722,831,Bannerghatta Road,1640.0,2.0,12000000.0,3
723,833,Bannerghatta Road,1460.0,2.0,9000000.0,3
724,835,Bannerghatta Road,1179.0,2.0,6602000.0,2
725,836,Bannerghatta Road,1122.5,2.0,5893500.0,2
726,837,Bannerghatta Road,793.0,2.0,4500000.0,2
727,839,Bannerghatta Road,1400.0,2.0,7800000.0,2
728,841,Bannerghatta Road,1215.0,2.0,5000000.0,2
729,842,Bannerghatta Road,1654.0,3.0,10000000.0,3
730,843,Bannerghatta Road,1181.0,2.0,5500000.0,2
731,845,Bannerghatta Road,1200.0,2.0,7500000.0,2
732,847,Bannerghatta Road,595.0,1.0,3183000.0,1
733,848,Bannerghatta Road,1105.0,2.0,5100000.0,2
734,849,Bannerghatta Road,1255.0,2.0,6526000.000000001,2
735,851,Bannerghatta Road,1550.0,3.0,8200000.0,3
736,853,Bannerghatta Road,1650.0,3.0,12200000.0,3
737,854,Bannerghatta Road,912.0,2.0,5500000.0,2
738,855,Bannerghatta Road,1218.0,2.0,7300000.0,2
739,857,Bannerghatta Road,1115.0,2.0,6512000.0,2
740,859,Bannerghatta Road,1893.0,3.0,10000000.0,3
741,860,Bannerghatta Road,1600.0,3.0,9500000.0,3
742,861,Bannerghatta Road,1275.0,2.0,6500000.0,2
743,862,Bannerghatta Road,892.0,2.0,3900000.0,2
744,864,Bannerghatta Road,1260.0,2.0,7000000.0,2
745,866,Bannerghatta Road,1157.0,2.0,4000000.0,2
746,867,Bannerghatta Road,1150.0,2.0,6500000.0,2
747,869,Bannerghatta Road,1100.0,2.0,3900000.0,2
748,871,Bannerghatta Road,1725.0,3.0,11000000.0,3
749,872,Bannerghatta Road,1850.0,6.0,15000000.0,6
750,874,Bannerghatta Road,950.0,2.0,3800000.0,2
751,875,Bannerghatta Road,1220.0,2.0,8000000.0,2
752,876,Bannerghatta Road,1130.0,2.0,7800000.0,2
753,878,Bannerghatta Road,1486.0,3.0,8322000.0,3
754,880,Bannerghatta Road,1015.0,2.0,4800000.0,2
755,881,Bannerghatta Road,1115.0,2.0,6100000.0,2
756,882,Bannerghatta Road,1136.0,2.0,4800000.0,2
757,883,Bannerghatta Road,2700.0,4.0,26000000.0,4
758,884,Bannerghatta Road,1200.0,2.0,6900000.0,3
759,885,Bannerghatta Road,1465.0,2.0,7600000.0,3
760,886,Bannerghatta Road,1302.5,2.0,6773000.0,2
761,887,Bannerghatta Road,1200.0,2.0,6500000.0,2
762,888,Bannerghatta Road,1240.0,2.0,6500000.0,2
763,889,Bannerghatta Road,1476.0,3.0,12500000.0,3
764,891,Bannerghatta Road,1532.5,3.0,8429000.0,3
765,893,Bannerghatta Road,1268.0,2.0,6900000.0,2
766,894,Bannerghatta Road,1450.0,2.0,8700000.0,3
767,895,Bannerghatta Road,2932.0,5.0,19500000.0,4
768,898,Bannerghatta Road,960.0,2.0,5800000.0,2
769,899,Bannerghatta Road,1750.0,3.0,13000000.0,3
770,900,Bannerghatta Road,1275.0,2.0,7300000.0,2
771,902,Bannerghatta Road,1240.0,2.0,7100000.0,2
772,904,Bannerghatta Road,1215.0,2.0,6800000.0,2
773,905,Bannerghatta Road,1215.0,2.0,6800000.0,2
774,906,Bannerghatta Road,1894.0,3.0,11500000.0,3
775,908,Bannerghatta Road,1693.0,3.0,8900000.0,3
776,909,Bannerghatta Road,1280.0,2.0,6016000.0,2
777,911,Bannerghatta Road,630.0,1.0,3500000.0,1
778,912,Bannerghatta Road,1215.0,2.0,6800000.0,2
779,913,Bannerghatta Road,1365.0,3.0,7618000.000000001,3
780,914,Bannerghatta Road,1115.0,2.0,7800000.0,2
781,915,Bannerghatta Road,1532.5,3.0,7946500.0,3
782,917,Bannerghatta Road,1655.0,3.0,9000000.0,3
783,918,Bannerghatta Road,1247.0,2.0,4739000.0,2
784,919,Bannerghatta Road,1237.5,2.0,4949000.0,2
785,920,Bannerghatta Road,1650.0,3.0,9400000.0,3
786,921,Bannerghatta Road,905.0,2.0,6500000.0,2
787,922,Bannerghatta Road,1000.0,2.0,5000000.0,2
788,923,Bannerghatta Road,2185.0,3.0,12000000.0,4
789,924,Bannerghatta Road,1012.0,2.0,4500000.0,2
790,926,Bannerghatta Road,1460.0,2.0,8000000.0,3
791,927,Bannerghatta Road,1340.0,2.0,8500000.0,2
792,928,Bannerghatta Road,1711.0,3.0,12500000.0,3
793,929,Bannerghatta Road,1520.0,2.0,8100000.0,3
794,930,Bannerghatta Road,2826.0,3.0,14800000.0,3
795,931,Bannerghatta Road,1115.0,2.0,6100000.0,2
796,932,Bannerghatta Road,1154.0,2.0,4700000.0,2
797,933,Bannerghatta Road,1000.0,2.0,4450000.0,2
798,934,Bannerghatta Road,1250.0,2.0,4800000.0,2
799,935,Bannerghatta Road,1640.0,3.0,10500000.0,3
800,937,Bannerghatta Road,1012.0,2.0,4400000.0,2
801,938,Bannerghatta Road,1527.0,3.0,11500000.0,3
802,941,Bannerghatta Road,1550.0,3.0,9600000.0,3
803,942,Bannerghatta Road,1200.0,2.0,7800000.0,2
804,943,Bannerghatta Road,1885.0,3.0,12500000.0,3
805,945,Bannerghatta Road,1450.0,2.0,7800000.0,3
806,946,Bannerghatta Road,700.0,1.0,3120000.0,1
807,949,Bannerghatta Road,905.0,2.0,5800000.0,2
808,951,Bannerghatta Road,1920.0,3.0,12200000.0,3
809,952,Bannerghatta Road,2400.0,4.0,18000000.0,4
810,954,Bannerghatta Road,1270.0,2.0,4500000.0,2
811,955,Bannerghatta Road,1520.0,2.0,8000000.0,3
812,956,Bannerghatta Road,1270.0,2.0,7300000.0,3
813,957,Bannerghatta Road,1846.0,3.0,12000000.0,3
814,959,Bannerghatta Road,1122.5,2.0,6174000.0,2
815,960,Bannerghatta Road,1655.0,3.0,9500000.0,3
816,961,Bannerghatta Road,1206.0,2.0,5300000.0,2
817,962,Bannerghatta Road,1150.0,2.0,5500000.0,2
818,963,Bannerghatta Road,1215.0,2.0,6500000.0,2
819,964,Bannerghatta Road,1510.0,2.0,11000000.0,3
820,965,Bannerghatta Road,1022.0,2.0,3500000.0,2
821,966,Bannerghatta Road,1246.0,2.0,4735000.0,2
822,967,Bannerghatta Road,1470.0,2.0,8500000.0,3
823,968,Bannerghatta Road,1160.0,2.0,4500000.0,2
824,969,Bannerghatta Road,970.0,2.0,5700000.0,2
825,970,Bannerghatta Road,1527.0,3.0,14200000.0,3
826,973,Basavangudi,1036.0,2.0,10500000.0,2
827,974,Basavangudi,2600.0,4.0,26000000.0,4
828,975,Basavangudi,1600.0,2.0,16000000.0,3
829,976,Basavangudi,1560.0,2.0,14500000.0,2
830,978,Basavangudi,1800.0,3.0,19500000.0,3
831,979,Basavangudi,1100.0,2.0,9300000.0,2
832,981,Basavangudi,1050.0,2.0,10300000.0,2
833,984,Basavangudi,1180.0,2.0,12400000.0,2
834,986,Basavangudi,1200.0,2.0,12000000.0,2
835,988,Basavangudi,2453.0,3.0,25000000.0,4
836,989,Basaveshwara Nagar,4500.0,5.0,41500000.0,5
837,990,Basaveshwara Nagar,1865.0,3.0,14500000.0,3
838,991,Basaveshwara Nagar,1200.0,2.0,9000000.0,2
839,992,Basaveshwara Nagar,2400.0,4.0,31000000.0,5
840,993,Basaveshwara Nagar,1200.0,2.0,8000000.0,2
841,994,Basaveshwara Nagar,900.0,2.0,6000000.0,2
842,995,Basaveshwara Nagar,1900.0,3.0,15000000.0,3
843,996,Basaveshwara Nagar,1200.0,2.0,8500000.0,2
844,997,Basaveshwara Nagar,1200.0,2.0,7000000.0,2
845,998,Battarahalli,1200.0,2.0,6500000.0,2
846,999,Battarahalli,1779.0,3.0,8961000.0,3
847,1000,Battarahalli,1300.0,2.0,5000000.0,2
848,1001,Battarahalli,1945.0,3.0,9742000.0,3
849,1002,Battarahalli,1777.0,3.0,10000000.0,3
850,1003,Battarahalli,1135.0,2.0,4300000.0,2
851,1004,Battarahalli,1276.0,2.0,4500000.0,2
852,1005,Battarahalli,1880.0,3.0,9436000.0,3
853,1006,Battarahalli,1071.0,2.0,6200000.0,2
854,1007,Battarahalli,1165.0,2.0,4300000.0,2
855,1008,Battarahalli,1636.0,2.0,8289000.0,2
856,1009,Battarahalli,1779.0,3.0,9000000.0,3
857,1011,Battarahalli,1090.0,2.0,3836999.9999999995,2
858,1012,Battarahalli,2082.0,3.0,10400000.0,3
859,1013,Battarahalli,2024.0,3.0,10300000.0,3
860,1014,Battarahalli,1097.0,2.0,4900000.0,2
861,1016,Begur,1419.0,2.0,5900000.0,3
862,1017,Begur,1580.0,3.0,7500000.0,3
863,1018,Begur,1559.0,3.0,6300000.0,3
864,1019,Begur,1445.0,2.0,4710000.0,3
865,1020,Begur,1475.0,2.0,7400000.0,3
866,1021,Begur,3500.0,4.0,18500000.0,3
867,1022,Begur,1100.0,2.0,5500000.0,2
868,1023,Begur,1306.0,2.0,6500000.0,2
869,1024,Begur,1304.0,3.0,6500000.0,3
870,1025,Begur,1411.0,2.0,6000000.0,3
871,1026,Begur,815.0,2.0,4000000.0,2
872,1027,Begur,1443.0,2.0,7000000.0,3
873,1028,Begur Road,1200.0,2.0,4400000.0,2
874,1029,Begur Road,1200.0,2.0,4680000.0,2
875,1030,Begur Road,1160.0,2.0,4400000.0,2
876,1031,Begur Road,1584.0,3.0,6500000.0,3
877,1033,Begur Road,1615.0,3.0,5976000.0,3
878,1034,Begur Road,1200.0,2.0,4320000.0,2
879,1035,Begur Road,1160.0,2.0,4408000.0,2
880,1036,Begur Road,1200.0,2.0,4500000.0,2
881,1037,Begur Road,1615.0,3.0,6000000.0,3
882,1038,Begur Road,1410.0,2.0,5300000.0,3
883,1039,Begur Road,1200.0,2.0,3779999.9999999995,2
884,1040,Begur Road,1160.0,2.0,4059000.0000000005,2
885,1041,Begur Road,1260.0,2.0,4662000.0,2
886,1042,Begur Road,1600.0,3.0,5814000.0,3
887,1044,Begur Road,1500.0,2.0,7000000.0,3
888,1045,Begur Road,1160.0,2.0,4200000.0,2
889,1046,Begur Road,1240.0,2.0,3906000.0,2
890,1047,Begur Road,1200.0,2.0,4500000.0,2
891,1048,Begur Road,1500.0,2.0,5500000.0,3
892,1049,Begur Road,1410.0,2.0,5217000.0,3
893,1051,Begur Road,1583.0,3.0,7440000.000000001,3
894,1052,Begur Road,1170.0,2.0,4600000.0,2
895,1053,Begur Road,1160.0,2.0,4292000.0,2
896,1054,Begur Road,1410.0,2.0,5217000.0,3
897,1056,Begur Road,1565.0,2.0,5976000.0,3
898,1057,Begur Road,1160.0,2.0,4200000.0,2
899,1059,Begur Road,1410.0,2.0,5358000.0,3
900,1060,Begur Road,1200.0,2.0,4500000.0,2
901,1061,Begur Road,1200.0,2.0,4260000.0,2
902,1062,Begur Road,1160.0,2.0,4200000.0,2
903,1063,Begur Road,1334.0,2.0,4269000.0,2
904,1064,Begur Road,1565.0,2.0,5791000.0,3
905,1065,Begur Road,1200.0,2.0,4560000.0,2
906,1066,Begur Road,1215.0,2.0,4313000.0,2
907,1067,Begur Road,1160.0,2.0,3654000.0,2
908,1069,Begur Road,1200.0,2.0,4440000.0,2
909,1071,Begur Road,1260.0,2.0,3969000.0,2
910,1072,Begur Road,2464.5,6.0,11800000.0,4
911,1073,Begur Road,1160.0,2.0,4400000.0,2
912,1075,Begur Road,952.0,2.0,4200000.0,2
913,1078,Begur Road,1200.0,2.0,4200000.0,2
914,1079,Begur Road,1240.0,2.0,4588000.0,2
915,1080,Begur Road,1200.0,3.0,5000000.0,3
916,1082,Begur Road,1200.0,2.0,4400000.0,2
917,1084,Begur Road,1100.0,2.0,4260000.0,2
918,1085,Begur Road,1565.0,2.0,5791000.0,3
919,1086,Begur Road,1200.0,2.0,4440000.0,2
920,1087,Begur Road,1160.0,2.0,3654000.0,2
921,1088,Begur Road,1215.0,2.0,4375000.0,2
922,1089,Begur Road,1200.0,2.0,4473000.0,2
923,1090,Begur Road,1160.0,2.0,4200000.0,2
924,1091,Begur Road,1410.0,2.0,5499000.0,3
925,1092,Bellandur,1767.0,3.0,10300000.0,3
926,1093,Bellandur,1205.0,2.0,6600000.0,2
927,1094,Bellandur,1250.0,2.0,7600000.0,2
928,1095,Bellandur,1000.0,2.0,5000000.0,2
929,1096,Bellandur,1281.0,2.0,7400000.0,2
930,1097,Bellandur,921.0,2.0,4000000.0,2
931,1099,Bellandur,1490.0,2.0,9800000.0,3
